snapped_at,price,market_cap,total_volume
2022-08-12 00:00:00 UTC,0.0007602524356540927,8753596.008075807,174292.1046266881
2022-08-13 00:00:00 UTC,0.0008996120309719516,10392666.524303414,229407.8629026762
2022-08-14 00:00:00 UTC,0.0011441502847770984,13258609.952438897,328051.0451039833
2022-08-15 00:00:00 UTC,0.001305461701087299,15692440.068702161,380426.6478977934
2022-08-16 00:00:00 UTC,0.0013803208675202182,16078213.072658662,399505.99571177544
2022-08-17 00:00:00 UTC,0.0024283909912791862,28407594.114384234,760726.7276307086
2022-08-18 00:00:00 UTC,0.0029988290665455184,35113830.05281249,834007.410013813
2022-08-19 00:00:00 UTC,0.003206283329367993,37607884.57156805,1009877.4508753454
2022-08-20 00:00:00 UTC,0.0024123437860548713,28409674.382162582,750529.5078713308
2022-08-21 00:00:00 UTC,0.002198127573207499,25936194.8133319,621261.3860179227
2022-08-22 00:00:00 UTC,0.002509853461345147,29712466.489700314,591363.376978671
2022-08-23 00:00:00 UTC,0.0024169846097329903,28671821.830837328,596469.9688854174
2022-08-24 00:00:00 UTC,0.0029031392470491835,34531465.282410204,809300.3788803957
2022-08-25 00:00:00 UTC,0.0035802532525805015,42720606.285514705,933644.6819507016
2022-08-26 00:00:00 UTC,0.0031321162330572093,37474600.33541854,797675.7030162732
2022-08-27 00:00:00 UTC,0.0025475339474891256,31285333.641435523,666497.2831440825
2022-08-28 00:00:00 UTC,0.0027407028409950373,32495195.072545167,670232.1420990339
2022-08-29 00:00:00 UTC,0.00232690270466718,28077897.985646266,548652.5037339602
2022-08-30 00:00:00 UTC,0.0025910506488411047,31267554.44478,604134.5315866126
2022-08-31 00:00:00 UTC,0.0029112367420327558,35395049.62621526,712604.3581271028
2022-09-01 00:00:00 UTC,0.0026978386457034197,32389475.9429785,619386.4232517112
2022-09-02 00:00:00 UTC,0.0029354578445755296,35723209.05059599,717831.9341969978
2022-09-03 00:00:00 UTC,0.002736981242923174,32924149.26005487,699381.803534268
2022-09-04 00:00:00 UTC,0.002681306546803155,32842172.076145463,625093.7792445133
2022-09-05 00:00:00 UTC,0.0028138328654372033,34558676.05759706,695499.9228713326
2022-09-06 00:00:00 UTC,0.002737980380328549,33662509.4679429,683371.945010133
2022-09-07 00:00:00 UTC,0.002800157523703367,34844281.368667655,715846.4728704314
2022-09-08 00:00:00 UTC,0.0034552296072282306,42770059.12395784,911926.9502590017
2022-09-09 00:00:00 UTC,0.004197867698798502,51905472.8485148,1360962.433493483
2022-09-10 00:00:00 UTC,0.004807053860883112,59761660.94369529,1552170.8207253157
2022-09-11 00:00:00 UTC,0.004600307797418891,57357312.3955331,1175438.2134477082
2022-09-12 00:00:00 UTC,0.0044389722538880445,55592669.7941507,1050000.5589025398
2022-09-13 00:00:00 UTC,0.00404594815589712,50711618.66952049,989478.8598547098
2022-09-14 00:00:00 UTC,0.003906832865561091,49335928.275960624,1013940.1646462373
2022-09-15 00:00:00 UTC,0.00428937841024766,53984633.09864385,1080049.1502373526
2022-09-16 00:00:00 UTC,0.0037502608414158264,48078883.49627086,896970.9732114648
2022-09-17 00:00:00 UTC,0.004196724127862294,52990929.643277146,1181458.8769605453
2022-09-18 00:00:00 UTC,0.0048999729984515236,62135988.64568302,1225052.478709496
2022-09-19 00:00:00 UTC,0.004699211710272025,59775550.89932714,1263479.2178596312
2022-09-20 00:00:00 UTC,0.004299149927315486,54766302.75972056,988478.0856039285
2022-09-21 00:00:00 UTC,0.004454153005176952,56929691.05677018,1072184.6642965144
2022-09-22 00:00:00 UTC,0.00444540880441576,56039654.776607305,1099291.8350902149
2022-09-23 00:00:00 UTC,0.00447570261503435,57346352.99632915,1068527.166853947
2022-09-24 00:00:00 UTC,0.004153791938752593,53523579.15512669,1051704.7046607614
2022-09-25 00:00:00 UTC,0.003897503237569516,51091403.38053004,899131.5586273449
2022-09-26 00:00:00 UTC,0.0038725043407730124,50044073.19123188,889450.551883823
2022-09-27 00:00:00 UTC,0.004718938028600247,61067432.89459803,1374891.020752009
2022-09-28 00:00:00 UTC,0.003987032108972597,53218364.23548474,1073224.0298160075
2022-09-29 00:00:00 UTC,0.003794052686953095,49052972.18513575,968837.221982614
2022-09-30 00:00:00 UTC,0.0029772114193647153,38642428.28913634,770248.4434726745
2022-10-01 00:00:00 UTC,0.0032941401825571127,42177846.46406725,768338.2518452761
2022-10-02 00:00:00 UTC,0.003217463513754435,42172785.759560585,734953.261350502
2022-10-03 00:00:00 UTC,0.002881528887333417,37619838.44465757,655205.1134461123
2022-10-04 00:00:00 UTC,0.0024884044366398684,32786853.939634886,627887.2705855044
2022-10-05 00:00:00 UTC,0.0022583056204830724,29797302.538896915,529179.5339439888
2022-10-06 00:00:00 UTC,0.0023838849037373768,31515471.189285126,595874.4919559935
2022-10-07 00:00:00 UTC,0.002347970817580029,31115480.00022463,547401.4528720345
2022-10-08 00:00:00 UTC,0.002416734299250676,32076362.043250676,581614.680105911
2022-10-09 00:00:00 UTC,0.002517896134388299,33521382.338715795,581483.2067170563
2022-10-10 00:00:00 UTC,0.002786341450504565,37059831.00615967,718474.5663875004
2022-10-11 00:00:00 UTC,0.002531488794090725,33912221.59331021,614681.6567124596
2022-10-12 00:00:00 UTC,0.002474419516006635,32920045.503409002,595039.5344993279
2022-10-13 00:00:00 UTC,0.0021902474093059452,29419080.324396458,526519.5027394904
2022-10-14 00:00:00 UTC,0.002186469182725175,28216276.69687501,550847.3049805401
2022-10-15 00:00:00 UTC,0.0022305379273901793,28812899.494653013,491168.8528382644
2022-10-16 00:00:00 UTC,0.00212050691219733,27150579.853936475,485913.3061378329
2022-10-17 00:00:00 UTC,0.002291214153555751,30976061.87281275,473188.5641676953
2022-10-18 00:00:00 UTC,0.0020992695076735603,28481164.312836107,481393.73358916485
2022-10-19 00:00:00 UTC,0.0019893975304355045,27049513.18188588,448176.4479166637
2022-10-20 00:00:00 UTC,0.0018203175883989133,24884156.653292958,421022.31970474677
2022-10-21 00:00:00 UTC,0.0016220831538436955,22141443.152544152,429920.68973043317
2022-10-22 00:00:00 UTC,0.0017158737903364906,24003839.647959925,414375.6981840434
2022-10-23 00:00:00 UTC,0.0015863622920684593,21690763.43653701,360391.7012367857
2022-10-24 00:00:00 UTC,0.001769599320203751,24699843.307397775,413283.91266673245
2022-10-25 00:00:00 UTC,0.001746916977850339,24054198.094194926,387849.2417333977
2022-10-26 00:00:00 UTC,0.0017681473767356532,24401409.697920427,400479.1919453912
2022-10-27 00:00:00 UTC,0.002023237500429763,27969630.302631956,475326.868515842
2022-10-28 00:00:00 UTC,0.001898702297589975,25733196.73328601,440443.5328604848
2022-10-29 00:00:00 UTC,0.0018796523658654524,26087286.44635439,416270.35208482906
2022-10-30 00:00:00 UTC,0.0019006740601959908,26461527.636426564,435690.23756433575
2022-10-31 00:00:00 UTC,0.0018613832677724246,25920321.292163715,414659.72578917124
2022-11-01 00:00:00 UTC,0.0019789163776077765,27637203.690972768,479293.50910609565
2022-11-02 00:00:00 UTC,0.002701519964601092,37782413.713367775,651544.5149680625
2022-11-03 00:00:00 UTC,0.002796356660272431,39220297.025146514,673555.3244895543
2022-11-04 00:00:00 UTC,0.003228219772891906,45330355.210271865,795016.8122547864
2022-11-05 00:00:00 UTC,0.003996269118800719,56477588.910647705,1147141.9436336248
2022-11-06 00:00:00 UTC,0.003964650135683505,55952486.95868133,1055395.4122023864
2022-11-07 00:00:00 UTC,0.00420086095724189,58591322.304121844,1014075.5002183255
2022-11-08 00:00:00 UTC,0.003943938512645567,55835485.626775265,1002600.1128609844
2022-11-09 00:00:00 UTC,0.003991771669974859,56758198.90775415,982288.7363621256
2022-11-10 00:00:00 UTC,0.00356669711623607,50709457.4738788,1057617.0153160424
2022-11-11 00:00:00 UTC,0.004389712909944791,62525283.820038915,1119845.9637894144
2022-11-12 00:00:00 UTC,0.004297684578307581,60229812.54705921,1086754.7619622387
2022-11-13 00:00:00 UTC,0.004095443892137729,58475373.23529653,943501.737129939
2022-11-14 00:00:00 UTC,0.005005759012379803,71593762.47594307,1326621.466714855
2022-11-15 00:00:00 UTC,0.006551400642069086,94223279.52048214,1806098.666881904
2022-11-16 00:00:00 UTC,0.005783167072302967,82798804.57013653,1631173.6525364753
2022-11-17 00:00:00 UTC,0.006464237008014309,93064381.04817303,1604925.0430689165
2022-11-18 00:00:00 UTC,0.0063990885829192995,91249598.08955225,1536757.359793395
2022-11-19 00:00:00 UTC,0.006281646500805165,90816527.76018293,1443272.0666688825
2022-11-20 00:00:00 UTC,0.0068028018433102765,98496197.08286636,1630864.5300155787
2022-11-21 00:00:00 UTC,0.00781209041044924,113326753.52588913,2254284.5807709624
2022-11-22 00:00:00 UTC,0.006702318137059826,97431333.06711227,1821477.6647118526
2022-11-23 00:00:00 UTC,0.00739756627616395,108083668.34832214,1925850.7631796335
2022-11-24 00:00:00 UTC,0.007264724067035011,106090384.72487009,1705461.536917869
2022-11-25 00:00:00 UTC,0.007803658460159312,114105037.03904805,1816873.358634967
2022-11-26 00:00:00 UTC,0.008964185782898567,133104691.33889309,2238926.2429820914
2022-11-27 00:00:00 UTC,0.008976227564661543,131691339.35453178,2268841.6933593424
2022-11-28 00:00:00 UTC,0.009473553363539838,138708146.53466916,2560436.020974647
2022-11-29 00:00:00 UTC,0.008869749020630814,132158601.48415163,2442109.4499032856
2022-11-30 00:00:00 UTC,0.009001462155370373,132806996.95182234,2161387.4549852586
2022-12-01 00:00:00 UTC,0.008729420163974076,127418528.57725649,2089412.0581281926
2022-12-02 00:00:00 UTC,0.008327323963170674,123245735.03911714,2059418.3686436287
2022-12-03 00:00:00 UTC,0.007503683813480006,111272163.36029094,1810786.2376430011
2022-12-04 00:00:00 UTC,0.006602886973476523,98487870.35663222,1613158.3626682681
2022-12-05 00:00:00 UTC,0.007293059405078203,108869076.70929918,1784018.1038740452
2022-12-06 00:00:00 UTC,0.008298262784995063,122192935.14034757,1950655.3440088828
2022-12-07 00:00:00 UTC,0.007714444356011047,115421772.79511763,1826830.2604572703
2022-12-08 00:00:00 UTC,0.007502144024684726,112894302.74980986,1614677.9097327986
2022-12-09 00:00:00 UTC,0.007320885076122166,109726326.74728315,1691265.3947102975
2022-12-10 00:00:00 UTC,0.0073326594675481895,110161590.82532384,1612484.323322671
2022-12-11 00:00:00 UTC,0.007207606963230102,109722966.56913044,1586216.5222901318
2022-12-12 00:00:00 UTC,0.007067897518519824,106567364.2193112,1504606.3906607954
2022-12-13 00:00:00 UTC,0.006975484348947306,105388252.47349033,1589691.676974454
2022-12-14 00:00:00 UTC,0.006316216160410814,95642488.35919127,1477682.4420597935
2022-12-15 00:00:00 UTC,0.006082781664178896,94112061.73046178,1401294.780063459
2022-12-16 00:00:00 UTC,0.005871858980595699,89268598.55775885,1300504.3317656186
2022-12-17 00:00:00 UTC,0.005313588563673639,77683237.99918422,1374929.9343559498
2022-12-18 00:00:00 UTC,0.006100693966338213,92961543.75659405,1395182.3332301325
2022-12-19 00:00:00 UTC,0.0056509727348491665,86198114.6613143,1280073.8656275757
2022-12-20 00:00:00 UTC,0.005416455185781292,82619926.33176044,1260537.0673912992
2022-12-21 00:00:00 UTC,0.005190865825125088,80685482.90528026,1217472.9173588823
2022-12-22 00:00:00 UTC,0.005630725736145121,86169906.05042571,1340982.9859535738
2022-12-23 00:00:00 UTC,0.005778438533528606,88520391.4434817,1306551.591753367
2022-12-24 00:00:00 UTC,0.00529378145599295,81381338.2134939,1258227.7155191752
2022-12-25 00:00:00 UTC,0.005284042174587446,81333763.00540724,1116246.1617944448
2022-12-26 00:00:00 UTC,0.005351701167345806,82519028.5109328,1160964.0151628207
2022-12-27 00:00:00 UTC,0.005096817615303824,78920587.37161916,1103583.9038248775
2022-12-28 00:00:00 UTC,0.004908631979815043,77328565.88318425,1061987.6573723815
2022-12-29 00:00:00 UTC,0.004781289462670297,73575564.35764453,1316082.6241192312
2022-12-30 00:00:00 UTC,0.004630839649016875,71871132.26937868,1050303.3276394506
2022-12-31 00:00:00 UTC,0.005058350109271157,78678948.73489165,1184083.1286503966
2023-01-01 00:00:00 UTC,0.005393330593446633,84021508.39598715,1183505.3095247948
2023-01-02 00:00:00 UTC,0.005240643400206961,81952293.77443081,1073584.4978559038
2023-01-03 00:00:00 UTC,0.00519818425652742,81149145.89612126,1114410.5121073052
2023-01-04 00:00:00 UTC,0.004999703767930807,78243997.62007977,1108241.6748728242
2023-01-05 00:00:00 UTC,0.0051149393008455835,80107716.87259078,1163097.8760567526
2023-01-06 00:00:00 UTC,0.004600939504809476,71890976.24510251,1031098.5872956781
2023-01-07 00:00:00 UTC,0.004533107259288545,71275223.14325306,1050887.7253928275
2023-01-08 00:00:00 UTC,0.0044636486455923085,70214465.41731507,951981.6399631524
2023-01-09 00:00:00 UTC,0.004880027154766578,77416072.88220623,1047943.686777737
2023-01-10 00:00:00 UTC,0.00491327380313061,77561775.1753885,1178342.6941647842
2023-01-11 00:00:00 UTC,0.004667605763251315,74356931.90047807,1035596.9801072964
2023-01-12 00:00:00 UTC,0.00500013131928897,79320203.08150609,1127509.9236007938
2023-01-13 00:00:00 UTC,0.005550605179549746,88101232.49408463,1274246.8149456223
2023-01-14 00:00:00 UTC,0.006159882933402303,97859762.81060036,1610720.6889103355
2023-01-15 00:00:00 UTC,0.006299871255498541,100185451.18942834,1505951.1811136364
2023-01-16 00:00:00 UTC,0.0061019492558458,97286213.37999494,1402031.860066454
2023-01-17 00:00:00 UTC,0.006601933715514286,106695943.69279538,1515522.6303676192
2023-01-18 00:00:00 UTC,0.00656130779862721,104956555.61532028,1450986.4834108532
2023-01-19 00:00:00 UTC,0.006056395427033307,96898777.44948164,1386013.6525895128
2023-01-20 00:00:00 UTC,0.006171236922245033,100882667.03278853,1289136.3551169646
2023-01-21 00:00:00 UTC,0.006484654772954023,104375125.73586878,1465730.7926061028
2023-01-22 00:00:00 UTC,0.006198043951541546,99541188.20272894,1361531.9324422714
2023-01-23 00:00:00 UTC,0.006005585939061065,96760995.39914389,1316565.6174809753
2023-01-24 00:00:00 UTC,0.0064977032379112945,104643859.26354699,1472175.093813453
2023-01-25 00:00:00 UTC,0.005975545156241308,96130896.14434837,1358890.182118162
2023-01-26 00:00:00 UTC,0.006337322287744411,102128183.23667824,1441972.5243371301
2023-01-27 00:00:00 UTC,0.0062105273883277645,100335244.96106432,1361076.093862825
2023-01-28 00:00:00 UTC,0.006153821721007562,99809437.27039239,1359190.56417372
2023-01-29 00:00:00 UTC,0.005645239777045827,92695935.8636361,1287213.4058011991
2023-01-30 00:00:00 UTC,0.005980433032702532,97316744.24672566,1316362.00581565
2023-01-31 00:00:00 UTC,0.005509258190471423,89830347.608738,1267238.6107002068
2023-02-01 00:00:00 UTC,0.005506273167859212,90094682.73539352,1288550.793916201
2023-02-02 00:00:00 UTC,0.0057990866827744595,94749494.50331677,1329469.4797090427
2023-02-03 00:00:00 UTC,0.005874196174002581,95771030.56591947,1357220.9960553572
2023-02-04 00:00:00 UTC,0.005623759679863449,92235494.4032548,1250435.9532830997
2023-02-05 00:00:00 UTC,0.0057582313537627135,94661521.16252415,1307292.6811781363
2023-02-06 00:00:00 UTC,0.006609122824080146,108543141.72839932,1709302.668505006
2023-02-07 00:00:00 UTC,0.007228819300127369,118905924.09514855,1906654.724350101
2023-02-08 00:00:00 UTC,0.007450698554548099,123061924.12802257,1750364.3423114775
2023-02-09 00:00:00 UTC,0.007193693964040878,118702848.02588654,1663006.0377606333
2023-02-10 00:00:00 UTC,0.0065595096543213305,108396415.85623625,1618031.424472181
2023-02-11 00:00:00 UTC,0.006675147018264637,110541527.18474022,1512479.4485616717
2023-02-12 00:00:00 UTC,0.006455897668975641,106974338.13912259,1442937.0005741427
2023-02-13 00:00:00 UTC,0.006576343888437076,109214591.81551293,1421053.3850283837
2023-02-14 00:00:00 UTC,0.0065250227429848595,108091573.37396562,1375825.5271261686
2023-02-15 00:00:00 UTC,0.006552014866818966,109034380.1420201,1395809.7610516062
2023-02-16 00:00:00 UTC,0.007099017287723329,119532311.97300762,1729165.5531448324
2023-02-17 00:00:00 UTC,0.006921762588672329,115179260.72727738,1626876.625752031
2023-02-18 00:00:00 UTC,0.007567230956264857,126130911.4974107,1775966.8998970855
2023-02-19 00:00:00 UTC,0.00770364557415251,128760868.62733741,1880736.8040215618
2023-02-20 00:00:00 UTC,0.007794067704009939,130511220.82563692,1882051.429692802
2023-02-21 00:00:00 UTC,0.007703389456217215,128769827.873943,1790582.9287925712
2023-02-22 00:00:00 UTC,0.00723454540873819,120911753.69877072,1647596.6179244851
2023-02-23 00:00:00 UTC,0.007037292811320498,118259347.92072053,1618202.3604656279
2023-02-24 00:00:00 UTC,0.007276515402757696,122450246.30342132,1771986.448988679
2023-02-25 00:00:00 UTC,0.007790891506556925,130230182.85800985,1888695.6963622454
2023-02-26 00:00:00 UTC,0.008397726974006755,138747252.4663279,2142839.9581749258
2023-02-27 00:00:00 UTC,0.009049758768668951,153184804.66228876,2213244.8001983427
2023-02-28 00:00:00 UTC,0.010693137869547242,180473671.008002,3156983.844430263
2023-03-01 00:00:00 UTC,0.011410085419353854,191917212.13491425,3715284.8807491167
2023-03-02 00:00:00 UTC,0.013157928908260117,223565503.594322,3790597.3816417786
2023-03-03 00:00:00 UTC,0.01429615307399565,242877339.25165495,4435385.793947213
2023-03-04 00:00:00 UTC,0.012363621209357403,209731422.7719663,3542598.3380029025
2023-03-05 00:00:00 UTC,0.012455713122376736,212353002.7165802,3187059.4074892113
2023-03-06 00:00:00 UTC,0.012597078786361954,215219542.15971044,2820952.4655798706
2023-03-07 00:00:00 UTC,0.01394799304877432,236953736.84977266,3387696.525861208
2023-03-08 00:00:00 UTC,0.012881264070101888,219785271.32679203,3464416.4672092274
2023-03-09 00:00:00 UTC,0.011709487381091123,196493781.14738902,3001440.9952628
2023-03-10 00:00:00 UTC,0.010524997532078346,174976634.52278024,2796171.727363759
2023-03-11 00:00:00 UTC,0.011804881341007066,202500112.02719754,3290924.4762967876
2023-03-12 00:00:00 UTC,0.01216262345200328,209287461.27723762,3079916.688026212
2023-03-13 00:00:00 UTC,0.012122596114499359,208902305.77551925,2797086.4416615604
2023-03-14 00:00:00 UTC,0.012599825242472303,214826343.00451452,3111465.405302502
2023-03-15 00:00:00 UTC,0.013858248380429051,242423561.99013603,3476089.909068547
2023-03-16 00:00:00 UTC,0.013142099470278858,227368697.91144782,3067362.028169263
2023-03-17 00:00:00 UTC,0.01358764688951162,235451477.45996508,2882811.3340879097
2023-03-18 00:00:00 UTC,0.014269176532614938,247301123.59486887,3411762.9001961295
2023-03-19 00:00:00 UTC,0.01411392372271857,243498944.82112166,3250947.9880028903
2023-03-20 00:00:00 UTC,0.016598661975781068,286503427.997696,4219029.141304371
2023-03-21 00:00:00 UTC,0.017431471426499763,303464030.4425881,4449630.234670622
2023-03-22 00:00:00 UTC,0.015908008370828876,276996781.84006006,7287999.208765222
2023-03-23 00:00:00 UTC,0.01609686357483624,281727117.83416003,9179250.044545343
2023-03-24 00:00:00 UTC,0.01698258629136656,295213195.5927257,10980963.885753239
2023-03-25 00:00:00 UTC,0.01689289912325356,295480755.7102469,4447401.12288152
2023-03-26 00:00:00 UTC,0.016901815650223063,295986690.3177305,3849935.709041893
2023-03-27 00:00:00 UTC,0.01819401912236214,319339617.9538765,4640691.821620845
2023-03-28 00:00:00 UTC,0.02211848892173559,388160987.87317955,8484097.479333611
2023-03-29 00:00:00 UTC,0.02301688060096009,404348823.21100175,24329478.690637607
2023-03-30 00:00:00 UTC,0.028049964777425704,496216997.56217706,17308974.463722795
2023-03-31 00:00:00 UTC,0.02932460258073412,515793355.92080426,12046481.258130299
2023-04-01 00:00:00 UTC,0.0329762512432822,582771380.5572876,11756701.681523817
2023-04-02 00:00:00 UTC,0.03618877083418833,639050230.2421911,14976918.246066911
2023-04-03 00:00:00 UTC,0.03976734839991409,704816632.2100005,18452086.62429565
2023-04-04 00:00:00 UTC,0.03698874254805913,663439979.7451084,14137840.98120884
2023-04-05 00:00:00 UTC,0.0351670676857547,629008563.0603335,14054197.708957346
2023-04-06 00:00:00 UTC,0.03086961678788957,548739147.5536736,13649440.100393543
2023-04-07 00:00:00 UTC,0.03187945614312591,554370135.1562327,10604669.656300621
2023-04-08 00:00:00 UTC,0.030480670750869833,541802332.6832381,8860172.133502245
2023-04-09 00:00:00 UTC,0.029552741721891422,526369617.8404778,8260854.1509979265
2023-04-10 00:00:00 UTC,0.03474782001430696,612575960.6129336,12129817.894129392
2023-04-11 00:00:00 UTC,0.03531390160765996,636145210.1707624,13460307.69327182
2023-04-12 00:00:00 UTC,0.033000087026933106,589806462.0158521,11415077.83766899
2023-04-13 00:00:00 UTC,0.033081896235970125,592048284.9661441,10574003.538886663
2023-04-14 00:00:00 UTC,0.03322816889290744,593888860.6781819,11033226.770718157
2023-04-15 00:00:00 UTC,0.03606436933624369,646799976.0372713,13080150.981365167
2023-04-16 00:00:00 UTC,0.03372156864583048,605238287.8285022,11083405.980663387
2023-04-17 00:00:00 UTC,0.02959829536554973,540626869.8471743,12865590.693123791
2023-04-18 00:00:00 UTC,0.0275589941115423,495280451.2271902,13307416.721599886
2023-04-19 00:00:00 UTC,0.025176223433422084,452314733.8829426,9361602.79935423
2023-04-20 00:00:00 UTC,0.023805136901379604,428986159.6521129,10105138.434621911
2023-04-21 00:00:00 UTC,0.02618685479389405,473729322.2435094,9540434.559331223
2023-04-22 00:00:00 UTC,0.024740225082767988,444502018.4622115,8009351.189369161
2023-04-23 00:00:00 UTC,0.024447245451949512,433125135.18756497,6702045.59517198
